Baso population #,Metric 1,Metric 2,Metric 3,Metric 4,Metric 5,Metric 6,Metric 7,Metric 8,Metric 9,Metric 10,Metric 11,Metric 12,% of activated basophils
3,0.824212394,0.691158429,0.655109273,0.577449127,0.495510275,0.428035474,0.011656302,-0.178189498,-0.141939214,-0.194429191,-0.250983691,-0.227470645,65
3,0.856954323,0.807175254,0.802556017,0.714422344,0.638616126,0.555256445,-0.066241206,-0.158691213,-0.188814844,-0.156844689,-0.237990808,-0.299778021,65
3,1.05701035,0.963962454,0.926913375,0.799303673,0.70155067,0.619376889,-0.035480233,-0.206542335,-0.160548933,-0.217549036,-0.250522203,-0.314916769,65
3,0.963682408,0.823689684,0.793044992,0.664894472,0.598173722,0.52319781,-0.079497164,-0.184248397,-0.155145852,-0.207384291,-0.232881216,-0.319824815,65
3,0.771725936,0.673892752,0.652112787,0.556877259,0.514094422,0.45856892,-0.108891019,-0.16099171,-0.133818835,-0.157074467,-0.211697924,-0.288056902,65
3,1.075030649,0.85355697,0.832331739,0.726174705,0.672872116,0.59584551,-0.057875608,-0.18539731,-0.175058211,-0.162341221,-0.205579363,-0.297997729,65
3,0.930779829,0.772426678,0.738244153,0.626308664,0.546659027,0.473072616,-0.091358629,-0.144795916,-0.203820286,-0.176490354,-0.251925053,-0.307958501,65
3,0.895563414,0.775638826,0.709432984,0.663071813,0.563905548,0.513846742,-0.005272245,-0.21198462,-0.201143933,-0.198538663,-0.239866546,-0.314517077,65
3,0.846578696,0.811567457,0.76623205,0.673911227,0.603099649,0.5475166,-0.016598712,-0.161668343,-0.162474647,-0.190266091,-0.228519641,-0.231260418,65
3,1.052899249,0.835503182,0.797640277,0.67368038,0.635088812,0.539498096,-0.000271115,-0.17360065,-0.161664612,-0.157717532,-0.230494848,-0.311646509,65
3,0.920152576,0.741193289,0.724192905,0.650916951,0.597262805,0.547603973,0.000533772,-0.141695097,-0.126158914,-0.165421302,-0.205769699,-0.270733749,65
3,0.935112579,0.867217544,0.832702488,0.711934987,0.615109686,0.510289868,0.006814422,-0.123169292,-0.157601342,-0.201225733,-0.286978316,-0.353213219,65
3,1.070360732,0.864306296,0.841808323,0.743886782,0.674644356,0.581368762,0.008803699,-0.157494968,-0.174631153,-0.186727758,-0.219263106,-0.314171811,65
3,1.07406239,0.917417599,0.838922831,0.769376564,0.69607365,0.606075512,-0.039418627,-0.160767131,-0.151586854,-0.190596693,-0.226855152,-0.261929993,65
3,0.857158995,0.667651855,0.639383764,0.601188555,0.534710062,0.495512709,-0.010016617,-0.129680174,-0.12108713,-0.174876286,-0.203817704,-0.344755327,65
3,1.045218953,0.85504857,0.818094992,0.689808298,0.608657725,0.536725508,-0.045641089,-0.173980891,-0.203194635,-0.211848424,-0.217654066,-0.231650496,65
3,0.918303683,0.872134158,0.835045846,0.704093306,0.648073835,0.536085211,0.063837371,-0.155409703,-0.155687715,-0.179235822,-0.257975592,-0.298629644,65
3,0.975623526,0.895111751,0.876178808,0.736015505,0.687646046,0.576131256,-0.069779036,-0.147070124,-0.175071689,-0.218510316,-0.221542878,-0.245168304,65
3,0.915565291,0.698837261,0.689975586,0.592100791,0.50222446,0.449911223,-0.081658338,-0.159602514,-0.185967903,-0.154165668,-0.241992339,-0.251113564,65
3,1.025640473,0.814902873,0.783008409,0.700807255,0.617292686,0.549563026,-0.054361994,-0.182715831,-0.180088501,-0.161330905,-0.220210962,-0.293201785,65
3,0.760016151,0.677854206,0.641101921,0.557969236,0.490997426,0.4687965,-0.034531292,-0.148214334,-0.146137336,-0.158775511,-0.22551231,-0.279336908,65
3,0.69670592,0.642755924,0.58922149,0.546887492,0.473324648,0.423360074,-0.046017917,-0.189929676,-0.155219705,-0.17311657,-0.226933069,-0.24335245,65
3,1.028011701,0.864110691,0.878352893,0.778211297,0.671711099,0.618858793,-0.104450687,-0.191175444,-0.19563967,-0.173141075,-0.243537902,-0.307183554,65
3,0.993960242,0.808409209,0.776131291,0.682528519,0.606678089,0.527601836,-0.065064946,-0.163306682,-0.163999419,-0.183205016,-0.266603634,-0.274516953,65
3,0.949703333,0.773051288,0.744799374,0.674978405,0.607298007,0.521648904,-0.061050294,-0.133907233,-0.146763703,-0.167276284,-0.188194635,-0.289329611,65
3,0.96623204,0.74914518,0.714484917,0.634101545,0.582106671,0.498496705,0.000201337,-0.154450107,-0.154227164,-0.152043335,-0.22333163,-0.243283476,65
3,0.905431446,0.716869212,0.707262302,0.591737646,0.538277201,0.43306313,0.020370904,-0.154284852,-0.193952135,-0.227304776,-0.25021729,-0.261140257,65
3,0.986862153,0.756777184,0.703962533,0.655401119,0.586227356,0.499891678,-0.113599673,-0.1699892,-0.182736605,-0.163162595,-0.210777717,-0.194428063,65
3,0.805607562,0.618068628,0.611501144,0.560944797,0.52992813,0.438892034,0.002928987,-0.133217694,-0.152590938,-0.11762058,-0.232987992,-0.257460882,65
3,0.980941251,0.889212848,0.81704928,0.707091898,0.619284041,0.529601034,0.000839777,-0.190652817,-0.189763571,-0.209634132,-0.255012011,-0.32991547,65
3,0.913492004,0.764073045,0.755249392,0.674879638,0.571400362,0.519954032,0.034227674,-0.153674692,-0.205877752,-0.181537945,-0.232660422,-0.29060534,65
3,0.848421126,0.738117675,0.708848642,0.649757556,0.583306736,0.524730519,0.019738326,-0.166418552,-0.155190345,-0.173279639,-0.215693266,-0.222857191,65
3,0.930044385,0.793067683,0.715827909,0.642016734,0.590453776,0.522723293,-0.020709853,-0.18885991,-0.169549194,-0.111518631,-0.249052833,-0.255313749,65
3,1.030360402,0.827006738,0.770997771,0.676573119,0.615742018,0.525382807,-0.060155929,-0.191778737,-0.194256663,-0.178589116,-0.205581768,-0.311418124,65
3,0.932017645,0.735572294,0.736038346,0.644805183,0.564507018,0.502207176,-0.001222812,-0.161828732,-0.178194162,-0.152351354,-0.216285306,-0.304741223,65
3,0.908581349,0.76404722,0.719503191,0.684855696,0.593747165,0.476071801,-0.040267052,-0.149998641,-0.128185491,-0.188926842,-0.275639606,-0.335948204,65
3,0.853334462,0.683760871,0.669818584,0.625329658,0.56944104,0.490871983,0.024180556,-0.135248348,-0.152932817,-0.152538959,-0.191313811,-0.197550957,65
3,0.906443815,0.856396939,0.821885519,0.662813168,0.569164203,0.462319647,0.052673628,-0.127120482,-0.189520461,-0.25913236,-0.322584727,-0.317175056,65
3,1.040016562,0.948162949,0.919618156,0.750363256,0.665572928,0.590089621,-0.082345057,-0.178405629,-0.183570058,-0.203328391,-0.240508921,-0.287487598,65
3,1.107554482,0.97538484,0.915731457,0.783995344,0.693600951,0.615982549,-0.007697678,-0.155950973,-0.153246314,-0.224251712,-0.27761444,-0.302254434,65
3,1.006698737,0.879024141,0.824438854,0.716434565,0.644757327,0.55569588,0.028146528,-0.173231221,-0.179460638,-0.179297404,-0.238760459,-0.280515543,65
3,0.898427018,0.796486587,0.75253982,0.655485887,0.581691806,0.480123047,-0.075568016,-0.148452753,-0.174586857,-0.2440058,-0.293396702,-0.301682322,65
3,0.926518889,0.838012674,0.770674288,0.674785193,0.583791097,0.538260867,-0.02166884,-0.169689357,-0.18258606,-0.185802551,-0.200793403,-0.273517287,65
3,0.869034703,0.764308329,0.736915357,0.670440841,0.602494014,0.518075913,-0.116592142,-0.130756835,-0.162614974,-0.166284776,-0.239176653,-0.27420869,65
3,1.166575058,1.019060367,0.942714694,0.76842344,0.715416362,0.620197132,-0.004309342,-0.195226539,-0.214114991,-0.232543872,-0.279699557,-0.280781503,65
3,0.901431244,0.766096152,0.723492724,0.643569511,0.593432689,0.531072257,-0.052549746,-0.150108002,-0.160488432,-0.168507208,-0.221846736,-0.222331682,65
3,0.985002343,0.800850034,0.76923218,0.705191879,0.668551223,0.532274806,-0.032962907,-0.148620401,-0.173504034,-0.163423356,-0.21810021,-0.229845026,65
3,1.043806769,0.874549632,0.841093378,0.737721234,0.65306645,0.578884635,-0.027262268,-0.179249158,-0.160670843,-0.200453675,-0.273015563,-0.361325404,65
3,0.952690319,0.806309596,0.753346937,0.682552159,0.592482605,0.517528366,0.050947895,-0.163134898,-0.225271855,-0.201322529,-0.28644134,-0.267559757,65
3,0.982451015,0.931423679,0.858291793,0.705489258,0.654616149,0.540443471,-0.089914163,-0.188361248,-0.189212725,-0.225600747,-0.238905952,-0.303819962,65
3,0.837381903,0.718668879,0.716877065,0.59910324,0.555023886,0.515368636,0.002361364,-0.204175924,-0.231510626,-0.205522748,-0.274407432,-0.298423779,65
3,0.991729982,0.933560508,0.866346413,0.76512721,0.656084065,0.569574872,-0.096933267,-0.144352575,-0.17313759,-0.252735624,-0.267097725,-0.327149269,65
3,0.883872632,0.739746583,0.698114386,0.65730438,0.573141139,0.507881874,-0.023286362,-0.154905379,-0.138983815,-0.147123799,-0.224026319,-0.201167863,65
3,1.157309893,1.051739683,1.015952548,0.866549265,0.762590676,0.646327611,-0.04878348,-0.161312132,-0.189567535,-0.187037067,-0.268363529,-0.316846834,65
3,0.929584711,0.835576583,0.7838741,0.658509719,0.569142085,0.484984835,-0.086772609,-0.187167693,-0.19479024,-0.228439322,-0.26222786,-0.256690659,65
3,0.945438509,0.811945598,0.770700921,0.679419995,0.60478874,0.528774356,0.013215631,-0.206733343,-0.195296098,-0.16960706,-0.234797682,-0.304368031,65
3,0.949328185,0.81892854,0.785730788,0.698462484,0.59325782,0.51344913,0.042094752,-0.147020105,-0.165922372,-0.180958873,-0.255213838,-0.331021014,65
3,0.90371502,0.838333938,0.827835146,0.725709498,0.64866895,0.557645886,0.030613125,-0.144602915,-0.133739582,-0.187883512,-0.271385329,-0.297696659,65
3,0.873705403,0.780175236,0.722534698,0.598275779,0.532570376,0.447465829,-0.006931327,-0.184121669,-0.181049522,-0.248737065,-0.294291943,-0.304070744,65
3,0.726799802,0.662900898,0.610419454,0.597534619,0.539214624,0.469089172,-0.002257268,-0.165528491,-0.152888689,-0.150979544,-0.236219634,-0.219891819,65
3,0.876124531,0.687516586,0.689558248,0.60360422,0.532635863,0.471177727,-0.030415383,-0.168998295,-0.19326548,-0.188251044,-0.214564115,-0.224294528,65
3,1.044363365,0.965140701,0.941947982,0.804833327,0.69498122,0.596428735,-0.032701182,-0.17064548,-0.155548993,-0.210066271,-0.306994301,-0.326016444,65
3,0.740165698,0.666737151,0.647420465,0.582332624,0.524306663,0.46658501,-0.004629698,-0.14825053,-0.121797213,-0.153415007,-0.213715818,-0.341579335,65
3,0.73375731,0.65003821,0.614395508,0.554510227,0.509334786,0.434015784,-0.040584367,-0.120067749,-0.142806842,-0.172206224,-0.234072231,-0.237959629,65
3,0.885644856,0.756876416,0.732237194,0.643463122,0.586379602,0.521127402,-0.035079831,-0.12971273,-0.137779061,-0.158028557,-0.208017978,-0.332573986,65
3,0.894701063,0.743580864,0.723271967,0.672047862,0.587823007,0.530512078,-0.020284701,-0.153555832,-0.186909414,-0.156346151,-0.171510358,-0.229884831,65
3,1.049181776,1.015207056,1.024146499,0.955293419,0.783995452,0.58753341,0.064562205,-0.061187083,-0.08162605,-0.246080836,-0.45704587,-0.616473884,65
3,0.926156362,0.788599462,0.751017221,0.651448566,0.576250103,0.502366865,-0.121378665,-0.182417644,-0.167979715,-0.191250747,-0.25011229,-0.27961044,65
3,0.848961644,0.695726501,0.705465998,0.63672196,0.564339506,0.484350981,-0.049802951,-0.152050752,-0.167655732,-0.162905029,-0.230537036,-0.304334148,65
3,0.892875996,0.855576935,0.824967813,0.697700346,0.57801733,0.514561127,-0.030990618,-0.149527654,-0.184736894,-0.216763643,-0.197152115,-0.25711148,65
3,0.975113852,0.804152589,0.764875538,0.678410211,0.595061054,0.505616416,-0.05512893,-0.178616181,-0.145300619,-0.178498507,-0.246149925,-0.273239847,65
3,0.970810349,0.90864051,0.88363333,0.771126928,0.673649331,0.567638294,-0.064457995,-0.145589402,-0.188297317,-0.199784232,-0.251441325,-0.267242883,65
3,0.943124756,0.918118543,0.875258392,0.748769689,0.625207831,0.559553367,-0.015010286,-0.149667582,-0.217427882,-0.205503365,-0.255350932,-0.324207825,65
3,1.125868971,1.001708647,0.950051673,0.810157304,0.693131266,0.614731707,0.039137415,-0.154006727,-0.185800383,-0.216895662,-0.216765817,-0.286065876,65
3,0.825998087,0.683299638,0.672317657,0.576894235,0.51604584,0.459965851,-0.040015865,-0.192371119,-0.186075109,-0.18284635,-0.286303054,-0.276532128,65
3,1.168767806,0.965878019,0.951895012,0.793709615,0.71920686,0.644637995,-0.037156524,-0.172095844,-0.166913492,-0.174636834,-0.224870274,-0.307960647,65
3,0.726496795,0.620563383,0.631628235,0.563960788,0.524678202,0.446985404,-0.00613379,-0.136207304,-0.107432795,-0.167769883,-0.181980907,-0.249309156,65
3,0.954840454,0.832872158,0.807267289,0.71491733,0.668351213,0.584724454,-0.037938388,-0.178587174,-0.148084134,-0.186295874,-0.217636029,-0.274867381,65
3,0.888820455,0.792214588,0.731844105,0.698555507,0.603909708,0.536935812,-0.008880582,-0.132285213,-0.125211673,-0.162953493,-0.261086573,-0.30206783,65
3,0.807499531,0.654234532,0.641421827,0.575011636,0.488056283,0.435039385,-0.114159249,-0.133025722,-0.124810001,-0.161299325,-0.206463917,-0.214500536,65
3,0.878594515,0.70263311,0.669425735,0.615457822,0.528164894,0.49395382,-0.081323641,-0.177475602,-0.15884665,-0.164729384,-0.189118149,-0.281729861,65
3,0.760475541,0.690794478,0.67740071,0.611853638,0.550989805,0.486352306,-0.033701191,-0.120670722,-0.113722239,-0.182922549,-0.19511772,-0.264817438,65
3,1.096789639,0.987166167,0.951284408,0.782009731,0.718094538,0.599563624,0.011302001,-0.175719618,-0.21010241,-0.242230291,-0.278170414,-0.299443249,65
3,0.838400251,0.676072785,0.671199135,0.616832525,0.518645195,0.455169884,0.003899704,-0.121547535,-0.167653775,-0.14339338,-0.242088018,-0.280995415,65
3,1.043313705,0.982361035,0.931006425,0.759867008,0.67342179,0.618533179,-0.04587321,-0.16507498,-0.189583334,-0.208466143,-0.191719858,-0.297539956,65
3,1.088088652,0.992845886,0.943174619,0.786239815,0.688047983,0.60161276,-0.046220535,-0.190569389,-0.198266489,-0.219857788,-0.246499131,-0.323619692,65
3,0.800163033,0.674629538,0.652095396,0.573457058,0.523628122,0.462817634,-0.043025824,-0.103635483,-0.115915004,-0.144618645,-0.19755366,-0.279372392,65
3,0.925571219,0.744792277,0.736599909,0.650834654,0.601128981,0.53407895,-0.039679247,-0.136715089,-0.135792158,-0.135458822,-0.206810457,-0.277249728,65
3,1.043029193,0.947185752,0.906849578,0.732942043,0.647837693,0.569277796,0.009446951,-0.180737607,-0.200156284,-0.225690634,-0.244587266,-0.289558159,65
3,0.878182939,0.78473149,0.74986227,0.663352351,0.611257209,0.537655785,-0.046071242,-0.128745101,-0.155433479,-0.154754191,-0.213637343,-0.261223252,65
3,0.974566748,0.788080139,0.753653269,0.683473852,0.594127723,0.519335385,0.012806628,-0.177826217,-0.165069912,-0.17957902,-0.237263152,-0.251050875,65
3,0.754869826,0.685231021,0.680865104,0.61115954,0.488147786,0.455693603,-0.050920966,-0.153651457,-0.134707881,-0.210309742,-0.256420126,-0.362631456,65
3,0.755450741,0.668699122,0.669939422,0.618696257,0.54796303,0.491859919,-0.091394578,-0.140927853,-0.146362011,-0.124765617,-0.255232098,-0.263484883,65
3,0.889560124,0.729283999,0.708656743,0.599606474,0.529495696,0.467983746,-0.107959055,-0.187666269,-0.189802618,-0.185270153,-0.229597158,-0.310324964,65
3,0.895395411,0.7129316,0.70178722,0.614928279,0.557885804,0.491844736,-0.099909734,-0.179800386,-0.201634664,-0.186860232,-0.236028013,-0.233418457,65
3,0.975324041,0.888731446,0.84429418,0.758372373,0.664818114,0.566707259,-0.000485923,-0.099605053,-0.149027384,-0.230862772,-0.274104755,-0.327491504,65
3,0.917719966,0.823506657,0.782800618,0.685186424,0.59592279,0.561489816,-0.060778423,-0.131061444,-0.167251142,-0.180948002,-0.227206362,-0.311372899,65
3,0.95891811,0.893647104,0.86930767,0.722572545,0.626012245,0.511298427,-0.030004913,-0.169998985,-0.205667895,-0.174001357,-0.299461685,-0.302907224,65
3,0.938108873,0.835035653,0.840540307,0.739196374,0.66910873,0.592295531,-0.025662985,-0.12511004,-0.117436899,-0.165919832,-0.215987486,-0.371847043,65
3,0.80977547,0.707950275,0.68677154,0.619083431,0.531345803,0.467452457,0.056854153,-0.126344246,-0.147434936,-0.206022159,-0.293188826,-0.290304559,65
3,0.889791055,0.748893911,0.740049954,0.625000912,0.589657693,0.515552724,-0.050115963,-0.146359464,-0.189702194,-0.161847037,-0.242950011,-0.298234957,65
3,1.058256004,0.846267748,0.801098935,0.697674258,0.641783401,0.551641591,-0.078015664,-0.177336298,-0.180068862,-0.184624065,-0.226370627,-0.262663336,65
3,0.810077216,0.722030641,0.68634697,0.626310236,0.54020468,0.477941213,-0.096249335,-0.1570963,-0.131841946,-0.139082161,-0.202762659,-0.283268065,65
3,0.794132344,0.824853096,0.84525642,0.748298689,0.701780947,0.604108878,-0.025793001,-0.057903645,-0.086065891,-0.170515527,-0.225956689,-0.306090071,65
3,1.164830225,0.921631205,0.853022136,0.727257218,0.641162334,0.543690544,-0.034353255,-0.201180295,-0.207136873,-0.243457177,-0.279302438,-0.352856407,65
3,0.792977858,0.684886772,0.655205236,0.596919384,0.519151556,0.463686927,-0.044172781,-0.138387107,-0.162689457,-0.167719496,-0.233703224,-0.304472613,65
3,0.809785509,0.776280365,0.720425506,0.615511946,0.553372423,0.471577765,-0.109229629,-0.132253909,-0.189928785,-0.277151547,-0.247939538,-0.375388675,65
3,0.829545951,0.739791549,0.690816569,0.597361274,0.542116788,0.471778096,-0.028056233,-0.156456574,-0.183708181,-0.219681043,-0.266158064,-0.382525509,65
3,0.99433121,0.829134929,0.779890818,0.708604144,0.601359548,0.506169449,-0.118899651,-0.176875701,-0.181833892,-0.183052795,-0.23128506,-0.263130798,65
3,1.012337662,0.772643721,0.723981802,0.654073483,0.614414523,0.536089456,-0.021126499,-0.193664659,-0.132458059,-0.152178728,-0.196145273,-0.264362246,65
3,0.933712333,0.771753881,0.699582387,0.629025741,0.544167866,0.505984918,-0.122910287,-0.169572687,-0.176086979,-0.213750444,-0.221460995,-0.265693087,65
3,0.91344999,0.773768269,0.733655894,0.62819131,0.549110726,0.506946861,-0.006689878,-0.178323206,-0.205363248,-0.193597547,-0.194988991,-0.254630394,65
3,1.137019722,0.962101824,0.902546233,0.764604597,0.685669491,0.634014768,-0.015282016,-0.165695115,-0.22294656,-0.207627493,-0.276446544,-0.267957959,65
3,1.107594054,0.976892732,0.909881485,0.756090678,0.703620504,0.598629377,-0.054591055,-0.165996125,-0.186060145,-0.23798151,-0.291921366,-0.336230715,65
3,0.820831171,0.687043209,0.667608831,0.618884747,0.561214234,0.507786735,-0.078594362,-0.101190956,-0.126383451,-0.166475565,-0.20574849,-0.208667377,65
3,1.084486319,0.911922515,0.866488289,0.676217966,0.612948245,0.552711813,0.005690281,-0.190227249,-0.202946853,-0.256596808,-0.24764491,-0.352998218,65
3,0.968048367,0.840507837,0.832136605,0.750884386,0.678813175,0.613672046,-0.076270466,-0.160907544,-0.12579968,-0.181083268,-0.292453325,-0.321463635,65
3,0.728022256,0.652522507,0.642577764,0.581932236,0.53741753,0.462980935,-0.121691911,-0.162290343,-0.154341584,-0.194948584,-0.210268269,-0.20444472,65
3,1.021946346,0.83761954,0.831314407,0.713068592,0.655262464,0.536340667,0.042584078,-0.15588128,-0.200045843,-0.184777581,-0.256787407,-0.326952442,65
3,0.701573911,0.650829931,0.636335728,0.603466258,0.542316621,0.528673186,-0.102642239,-0.076991244,-0.097353942,-0.133882628,-0.188306153,-0.253126779,65
3,0.710763573,0.652600137,0.62663561,0.557991771,0.507749608,0.408488531,-0.090136833,-0.152456091,-0.177707877,-0.207270784,-0.197895946,-0.243032176,65
3,1.164502932,0.98837554,0.956981096,0.797008763,0.738060469,0.647182504,0.031574423,-0.187919979,-0.185320988,-0.201971231,-0.273329527,-0.231986255,65
3,0.905353487,0.795052021,0.784373034,0.694294292,0.597850587,0.53973707,-0.025758457,-0.168613817,-0.171700218,-0.170539394,-0.256778561,-0.268024998,65
3,1.087860159,0.955191252,0.903448285,0.773279232,0.685059135,0.609385604,-0.01917015,-0.187845525,-0.187124742,-0.240813893,-0.263617173,-0.341418347,65
3,0.955536349,0.840659229,0.799189903,0.656391691,0.601808628,0.547928391,-0.036941301,-0.167592697,-0.217683147,-0.227426603,-0.270432563,-0.335440925,65
3,1.107707641,0.965917709,0.939742412,0.827683479,0.706054587,0.622863913,0.01689142,-0.15762057,-0.183039389,-0.196136776,-0.305227526,-0.365843677,65
3,1.051885663,0.952445728,0.886329614,0.76724181,0.696160135,0.601236987,-0.016445433,-0.176513851,-0.179850271,-0.185371704,-0.21653248,-0.254890784,65
3,0.977329903,0.833552926,0.787638226,0.696744969,0.601803854,0.551618022,-0.009847706,-0.136470459,-0.155340622,-0.211420892,-0.237531087,-0.298929152,65
3,0.815047321,0.709848313,0.690504072,0.585201643,0.524294024,0.473383348,-0.068001778,-0.170142674,-0.184702197,-0.199654664,-0.272085585,-0.294743003,65
3,0.974510473,0.837856624,0.765877678,0.710879479,0.613024991,0.536279419,0.030044492,-0.178360584,-0.146281385,-0.164835755,-0.217813179,-0.273627205,65
3,1.060882554,0.81766176,0.768433363,0.635823382,0.600959606,0.530077185,-0.078362815,-0.213168492,-0.182147816,-0.195407738,-0.246677787,-0.270753865,65
3,0.805618555,0.701693463,0.673800743,0.596676902,0.52530791,0.467703681,-0.102890084,-0.137988704,-0.206259293,-0.208082896,-0.193321998,-0.311343018,65
3,0.717860183,0.653937155,0.629061303,0.565558628,0.499435234,0.434479269,-0.059568624,-0.132277229,-0.126002396,-0.183514417,-0.248366296,-0.308189118,65
3,0.829037736,0.681445481,0.697691605,0.597799166,0.538806176,0.51329456,-0.056987604,-0.190984912,-0.198493701,-0.134464505,-0.208862705,-0.312312552,65
3,0.833902409,0.731332781,0.655332688,0.627906957,0.56578158,0.485062836,-0.033942759,-0.183972888,-0.085388579,-0.19165941,-0.235087447,-0.272295878,65
3,1.166505678,0.973577298,0.902221795,0.702259426,0.520890915,0.413856267,-0.093179809,-0.243736501,-0.275003262,-0.378426599,-0.561037006,-0.675425796,65
3,1.053515703,0.958429486,0.928978723,0.754823177,0.674716797,0.570532624,-0.050757583,-0.172277752,-0.204589903,-0.207099009,-0.218589884,-0.336499509,65
3,0.992149698,0.781074385,0.785154866,0.670399984,0.594965628,0.505370226,-0.012486306,-0.145880898,-0.168402779,-0.219973012,-0.239866813,-0.31327503,65
3,0.7618565,0.716658744,0.687219135,0.629836232,0.556980735,0.476154438,-0.09116982,-0.095856754,-0.140183856,-0.16862577,-0.251410111,-0.279839847,65
3,0.949629041,0.788301181,0.772342135,0.586394993,0.529901189,0.480575075,-0.039168885,-0.244901148,-0.225817271,-0.244838883,-0.320639741,-0.341339047,65
3,0.957340735,0.816539606,0.787412883,0.698906171,0.589541888,0.554792066,0.002667559,-0.15777661,-0.148565384,-0.194015267,-0.28143396,-0.29600103,65
3,0.927598631,0.882086758,0.807899802,0.709901411,0.634531367,0.580145775,0.06465196,-0.177165909,-0.186018434,-0.198766904,-0.261814752,-0.234774332,65
3,0.874380384,0.797642319,0.77877803,0.667755794,0.588073765,0.497125152,-0.04232842,-0.180678977,-0.182295008,-0.202059162,-0.292469967,-0.316195366,65
3,0.872995155,0.706532422,0.687471941,0.60418363,0.551747118,0.47553216,-0.104352333,-0.164708053,-0.123576039,-0.184447589,-0.176984841,-0.23562594,65
3,0.855848035,0.68218804,0.652258471,0.587282987,0.55560472,0.450732009,-0.06203885,-0.145545669,-0.12481133,-0.130020866,-0.20714263,-0.224917723,65
3,1.018225775,0.848964315,0.807440073,0.683215431,0.59455252,0.503800808,-0.040399063,-0.164457619,-0.190199453,-0.2071158,-0.258613642,-0.291670831,65
3,0.831475867,0.753550692,0.739528286,0.66524808,0.623988565,0.522314838,-0.073769797,-0.168718597,-0.160404919,-0.183701826,-0.229083363,-0.212404804,65
3,1.036783619,0.890056871,0.831051523,0.683216922,0.616255535,0.493121884,0.014662631,-0.186350986,-0.215490815,-0.230679259,-0.233793602,-0.316494802,65
3,1.055177971,0.810843366,0.780848415,0.708546513,0.626100652,0.582610574,-0.079928634,-0.140774049,-0.163381188,-0.144085827,-0.222679217,-0.248829284,65
3,0.768001422,0.70399791,0.683605523,0.596134058,0.536671326,0.433795841,-0.024230119,-0.188993719,-0.127951394,-0.199577605,-0.235722266,-0.321910105,65
3,0.74652922,0.611402144,0.601602302,0.545058389,0.496925372,0.433428841,-0.043488415,-0.116314698,-0.123562378,-0.169522542,-0.224257575,-0.262409829,65
3,0.968264754,0.820762759,0.735414586,0.67218837,0.601054514,0.517807129,-0.062869914,-0.175448224,-0.209922192,-0.174094272,-0.239136372,-0.273261687,65
3,0.920237788,0.801771361,0.780730772,0.708305072,0.667012894,0.560180317,0.053975089,-0.176607154,-0.131591864,-0.166684172,-0.220340066,-0.269362154,65
3,0.82318459,0.711093486,0.673588651,0.602288155,0.538029867,0.473467006,0.047505908,-0.166461312,-0.158571137,-0.196090914,-0.217474473,-0.183870694,65
3,0.921601375,0.84031696,0.806880256,0.688824761,0.601403891,0.551634889,-0.017449644,-0.185132309,-0.210524036,-0.170166805,-0.2386591,-0.26859695,65
3,0.929985455,0.832708372,0.803398337,0.651739657,0.570210004,0.536384639,-0.098033723,-0.143655904,-0.187215779,-0.240734124,-0.250139389,-0.262994965,65
3,1.003143037,0.868331204,0.840057712,0.726658242,0.624789855,0.523627361,-0.021078217,-0.142753644,-0.139292499,-0.207963145,-0.257271533,-0.363219425,65
3,0.830548484,0.753690455,0.705438318,0.643437541,0.572583052,0.519667769,-0.010120298,-0.178861407,-0.182017631,-0.154041503,-0.207353374,-0.297019062,65
3,0.890615926,0.72956809,0.685551272,0.596765271,0.549794514,0.491011628,-0.036952877,-0.136888299,-0.17745283,-0.126819536,-0.26458838,-0.317042222,65
3,1.079449453,0.936992597,0.857608065,0.721861922,0.629570233,0.573000722,-0.067985572,-0.153566419,-0.204049087,-0.180601943,-0.259100388,-0.252183093,65
3,1.079395255,0.883056133,0.872670132,0.707077853,0.639568536,0.550298549,-0.076677465,-0.169820078,-0.195642397,-0.224927088,-0.247129013,-0.28506977,65
3,0.896376821,0.794708356,0.766336852,0.636193167,0.583244143,0.570671031,-3.65E-05,-0.148352027,-0.187607811,-0.167240569,-0.215454423,-0.218013833,65
3,0.951733679,0.86189162,0.817572473,0.712136783,0.657508066,0.59664242,-0.035288286,-0.152476887,-0.171527415,-0.172684347,-0.226551345,-0.335243806,65
3,0.907539686,0.725919568,0.697253794,0.628763302,0.565967093,0.494572385,-2.03E-05,-0.152025625,-0.169366085,-0.181177472,-0.188373535,-0.220283294,65
3,0.987806089,0.753003031,0.717103551,0.644009014,0.557502801,0.487340453,-0.03822598,-0.171908467,-0.18571578,-0.187096953,-0.21367196,-0.237921754,65
3,1.034676712,0.974122812,0.922939519,0.805913615,0.696229333,0.610037981,-0.016079927,-0.159271775,-0.171369636,-0.205724885,-0.238740916,-0.282348576,65
3,1.013406601,0.917692499,0.881751197,0.762168778,0.670704641,0.64564376,-0.061930169,-0.143113791,-0.175597066,-0.193906924,-0.257816743,-0.294509353,65
3,0.994582507,0.87852127,0.920763717,0.683634656,0.378167659,0.208381653,-0.062830321,-0.157296319,-0.200045185,-0.614545795,-0.92696538,-1.224113545,65
3,0.957011232,0.841708509,0.796613994,0.658506922,0.584903172,0.503597073,-0.01889594,-0.197574629,-0.189276019,-0.224128475,-0.267096837,-0.330620674,65
3,0.762189582,0.659813008,0.621351654,0.544107479,0.461753249,0.426054677,-0.025008381,-0.173660899,-0.189314181,-0.198571559,-0.185424897,-0.216277161,65
